State,Borehole Name,Borehole URI,Latitude,Longitude,Start Depth,EndDepth,File Modified Date,Download Link
NT,11CPD005,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8440735_11CPD005,-23.76822,136.85487,0.000,652.300,6/23/2022 4:59:55 AM,https://nvclstore.z8.web.core.windows.net/NT/8440735_11CPD005.zip
NT,BND1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8418381_BND1,-17.54575433,136.89385355,0.000,140.830,6/23/2022 5:06:14 AM,https://nvclstore.z8.web.core.windows.net/NT/8418381_BND1.zip
NT,YG35RD,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8434796_YG35RD,-22.668285,131.937275,0.000,241.300,6/23/2022 5:01:03 AM,https://nvclstore.z8.web.core.windows.net/NT/8434796_YG35RD.zip
NT,CCD09,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8471153_CCD09,-15.96675475,135.53679738,0.000,252.500,6/23/2022 4:59:37 AM,https://nvclstore.z8.web.core.windows.net/NT/8471153_CCD09.zip
NT,Golden Grove 1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446281_Golden Grove 1,-14.841892,134.364813,0.000,439.300,6/23/2022 5:05:49 AM,https://nvclstore.z8.web.core.windows.net/NT/8446281_Golden_Grove_1.zip
NT,TDD04,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8418558_TDD04,-13.99404363,131.02224727,0.000,553.000,6/23/2022 5:04:32 AM,https://nvclstore.z8.web.core.windows.net/NT/8418558_TDD04.zip
NT,LV09001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8418305_LV09001,-16.82220675,136.30761048,0.000,606.000,6/23/2022 4:56:00 AM,https://nvclstore.z8.web.core.windows.net/NT/8418305_LV09001.zip
NT,WM6,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/3747539_WM6,-15.58079255,135.91217985,0.000,543.000,6/23/2022 5:04:09 AM,https://nvclstore.z8.web.core.windows.net/NT/3747539_WM6.zip
NT,WRDD0131,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446850_WRDD0131,-11.605408,133.01825969,0.000,444.700,6/23/2022 5:05:22 AM,https://nvclstore.z8.web.core.windows.net/NT/8446850_WRDD0131.zip
NT,BR05DD01,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8423219_BR05DD01,-24.45568783,130.38251,0.000,1224.980,6/23/2022 5:03:08 AM,https://nvclstore.z8.web.core.windows.net/NT/8423219_BR05DD01.zip
NT,HYDD100054,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8636110_HYDD100054,-19.56737147,130.08691767,0.000,369.800,6/23/2022 4:57:16 AM,https://nvclstore.z8.web.core.windows.net/NT/8636110_HYDD100054.zip
NT,NDIBK05,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8677649_NDIBK05,-19.84834167,135.79493717,0.000,293.800,6/23/2022 4:57:03 AM,https://nvclstore.z8.web.core.windows.net/NT/8677649_NDIBK05.zip
NT,SDDD001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/7963275_SDDD001,-21.63859,133.28971,0.000,405.800,6/23/2022 5:00:31 AM,https://nvclstore.z8.web.core.windows.net/NT/7963275_SDDD001.zip
NT,BADD001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8470635_BADD001,-13.32665682,131.36578685,0.000,151.900,6/23/2022 5:02:37 AM,https://nvclstore.z8.web.core.windows.net/NT/8470635_BADD001.zip
NT,APDD003,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8445295_APDD003,-23.70153102,135.41801996,0.000,112.200,6/23/2022 4:54:59 AM,https://nvclstore.z8.web.core.windows.net/NT/8445295_APDD003.zip
NT,OBRD14-125,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446622_OBRD14-125,-12.559283,133.343681,0.000,288.400,6/23/2022 4:53:57 AM,https://nvclstore.z8.web.core.windows.net/NT/8446622_OBRD14_125.zip
NT,DD80 AL3,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8487933_DD80 AL3,-19.69914356,135.53720544,0.000,346.000,6/23/2022 4:54:50 AM,https://nvclstore.z8.web.core.windows.net/NT/8487933_DD80AL3.zip
NT,BMR_Mt_Liebig_2,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446598_BMR_Mt_Liebig_2,-23.9033,131.8472,9.000,471.700,6/23/2022 4:54:41 AM,https://nvclstore.z8.web.core.windows.net/NT/8446598_BMR_Mt_Liebig_2.zip
NT,MND06,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8471152_MND06,-16.04995414,135.55313649,0.000,300.300,6/23/2022 5:01:26 AM,https://nvclstore.z8.web.core.windows.net/NT/8471152_MND06.zip
NT,APDD001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8445291_APDD001,-23.70153102,135.41801996,0.000,225.600,6/23/2022 5:02:50 AM,https://nvclstore.z8.web.core.windows.net/NT/8445291_APDD001.zip
NT,BCF SC 05,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446403_BCF SC 05,-14.95544894,134.76352637,0.000,119.970,6/23/2022 4:59:44 AM,https://nvclstore.z8.web.core.windows.net/NT/8446403_BCF_SC_05.zip
NT,DIN 9,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8423109_DIN 9,-22.311305,131.225213,0.000,528.500,6/23/2022 4:58:02 AM,https://nvclstore.z8.web.core.windows.net/NT/8423109_DIN9.zip
NT,MND05,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8471151_MND05,-16.03209614,135.55815365,0.000,249.600,6/23/2022 4:55:38 AM,https://nvclstore.z8.web.core.windows.net/NT/8471151_MND05.zip
NT,CF70PD,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8423118_CF70PD,-22.39041,131.29679,0.000,195.100,6/23/2022 5:05:20 AM,https://nvclstore.z8.web.core.windows.net/NT/8423118_CF70PD.zip
NT,Tent Hill 1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8440871_Tent Hill 1,-24.22777778,132.04305556,0.000,1387.400,6/23/2022 5:04:42 AM,https://nvclstore.z8.web.core.windows.net/NT/8440871_TentHill1.zip
NT,WD 5,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8470588_WD 5,-13.52428957,135.79301512,0.000,72.400,6/23/2022 4:59:23 AM,https://nvclstore.z8.web.core.windows.net/NT/8470588_WD_5.zip
NT,YG23RD,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8423073_YG23RD,-22.614885,131.960275,0.000,240.000,6/23/2022 4:56:41 AM,https://nvclstore.z8.web.core.windows.net/NT/8423073_YG23RD.zip
NT,JIM_D35,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/2033512_JIM_D35,-13.25323493,132.58995896,0.000,184.000,8/16/2022 2:28:59 AM,https://nvclstore.z8.web.core.windows.net/NT/2033512_JIM_D35.zip
NT,Jamison 1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/7918379_Jamison 1,-16.77630556,133.76597222,0.000,1766.850,6/23/2022 5:00:46 AM,https://nvclstore.z8.web.core.windows.net/NT/7918379_JamisonNo1.zip
NT,RVDD0001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8618172_RVDD0001,-20.03699203,133.73541066,0.000,492.400,6/23/2022 5:06:43 AM,https://nvclstore.z8.web.core.windows.net/NT/8618172_RVDD0001.zip
NT,DD94RC38,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/3116302_DD94RC38,-16.7285474,137.75363078,0.000,60.300,6/23/2022 5:00:38 AM,https://nvclstore.z8.web.core.windows.net/NT/3116302_DD94RC38.zip
NT,R1NARD22,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8418574_R1NARD22,-19.99525346,133.64770976,0.000,515.000,6/23/2022 5:07:03 AM,https://nvclstore.z8.web.core.windows.net/NT/8418574_R1NARD22.zip
NT,URAPUNGA_4,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446453_URAPUNGA_4,-14.538054,134.291388,0.000,532.000,6/23/2022 4:55:31 AM,https://nvclstore.z8.web.core.windows.net/NT/8446453_URAPUNGA_4.zip
NT,GRNT-79-3,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/1319598_GRNT-79-3,-16.88058,136.24373,0.000,509.000,6/23/2022 4:58:01 AM,https://nvclstore.z8.web.core.windows.net/NT/1319598_GRNT_79_3.zip
NT,MMDD001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8445279_MMDD001,-23.77268068,135.60339454,0.000,294.100,6/23/2022 5:00:06 AM,https://nvclstore.z8.web.core.windows.net/NT/8445279_MMDD001.zip
NT,YG41RD,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8434812_YG41RD,-22.676683,132.184273,0.000,232.800,6/23/2022 5:03:36 AM,https://nvclstore.z8.web.core.windows.net/NT/8434812_YG41RD.zip
NT,CFD32,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/837183_CFD32,-22.38218,131.26832,0.000,94.250,6/23/2022 5:00:19 AM,https://nvclstore.z8.web.core.windows.net/NT/837183_CFD32.zip
NT,HED001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8418589_HED001,-12.84974,133.45001,0.000,107.600,6/23/2022 4:59:01 AM,https://nvclstore.z8.web.core.windows.net/NT/8418589_HED001.zip
NT,CKAD0001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8440796_CKAD0001,-21.75765297,136.03317818,0.000,760.000,6/23/2022 5:06:50 AM,https://nvclstore.z8.web.core.windows.net/NT/8440796_CKAD001.zip
NT,DD88SC1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/2902324_DD88SC1,-20.92386166,136.84937789,0.000,321.000,6/23/2022 5:03:55 AM,https://nvclstore.z8.web.core.windows.net/NT/2902324_DD88SC1.zip
NT,MARD001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8447053_MARD001,-22.6330846,132.38761756,0.000,197.500,6/23/2022 4:55:25 AM,https://nvclstore.z8.web.core.windows.net/NT/8447053_MARD001.zip
NT,21MHDD001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8729457_21MHDD001,-22.7607112,135.75204046,0.000,324.500,6/23/2022 4:55:25 AM,https://nvclstore.z8.web.core.windows.net/NT/8729457_21MHDD001.zip
NT,BJD04,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8471150_BJD04,-16.40605966,135.83091718,0.000,300.200,6/23/2022 5:00:53 AM,https://nvclstore.z8.web.core.windows.net/NT/8471150_BJD04.zip
NT,GRNT-79-7,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8418377_GRNT-79-7,-16.90223695,136.30030333,0.000,917.000,6/23/2022 4:59:18 AM,https://nvclstore.z8.web.core.windows.net/NT/8418377_GRNT-79-7.zip
NT,GODD032,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446870_GODD032,-19.43066729,134.06745864,0.000,1279.000,6/23/2022 4:55:45 AM,https://nvclstore.z8.web.core.windows.net/NT/8446870_GODD032.zip
NT,12LE002,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8440823_12LE002,-15.53163615,133.49027418,0.000,364.600,6/23/2022 5:06:56 AM,https://nvclstore.z8.web.core.windows.net/NT/8440823_12LE002.zip
NT,DDH6,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/2027313_DDH6,-13.64757004,132.11906689,0.000,137.160,6/23/2022 5:03:27 AM,https://nvclstore.z8.web.core.windows.net/NT/2027313_DDH6.zip
NT,MD4,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/1852240_MD4,-16.94009,135.30703,0.000,348.200,6/23/2022 5:03:41 AM,https://nvclstore.z8.web.core.windows.net/NT/1852240_MD4.zip
NT,MURD002,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/7853525_MURD002,-17.73862055,136.35294725,0.000,556.100,6/23/2022 5:02:39 AM,https://nvclstore.z8.web.core.windows.net/NT/7853525_MURD002.zip
NT,GRNT-79-5,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/1319606_GRNT-79-5,-16.89079767,136.27693512,0.000,509.200,6/23/2022 5:07:07 AM,https://nvclstore.z8.web.core.windows.net/NT/1319606_GRNT_79_5.zip
NT,SR13RD,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/2952943_SR13RD,-22.59204,131.90977,0.000,189.000,6/23/2022 4:58:16 AM,https://nvclstore.z8.web.core.windows.net/NT/2952943_SR13RD.zip
NT,12BC001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8440814_12BC001,-17.83436064,134.29692567,0.000,605.600,6/23/2022 4:59:35 AM,https://nvclstore.z8.web.core.windows.net/NT/8440814_12BC001.zip
NT,MURD006,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/7963426_MURD006,-17.63306,136.59099,0.000,270.500,6/23/2022 5:06:39 AM,https://nvclstore.z8.web.core.windows.net/NT/7963426_MURD006.zip
NT,CB29RD,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/868922_CB29RD,-22.54535,131.95102,0.000,179.800,6/23/2022 4:55:13 AM,https://nvclstore.z8.web.core.windows.net/NT/868922_CB29RD.zip
NT,Hidden Valley S2,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446242_Hidden Valley S2,-16.30906289,132.62122399,0.000,1744.000,6/23/2022 5:01:22 AM,https://nvclstore.z8.web.core.windows.net/NT/8446242_HiddenValley_S2.zip
NT,WLMB001B,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8457955_WLMB001B,-16.8319326,129.7166324,0.000,793.600,8/16/2022 2:28:59 AM,https://nvclstore.z8.web.core.windows.net/NT/8457955_WLMB001B.zip
NT,WRDD0127,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446834_WRDD0127,-11.99416659,133.07563832,0.000,163.100,6/23/2022 4:58:53 AM,https://nvclstore.z8.web.core.windows.net/NT/8446834_WRDD0127.zip
NT,Y200RD,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/3997374_Y200RD,-22.6658,132.39628,0.000,273.900,6/23/2022 4:54:34 AM,https://nvclstore.z8.web.core.windows.net/NT/3997374_Y200RD.zip
NT,TPCRD065B,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8573742_TPCRD065B,-13.5427,131.52,0.000,154.350,6/23/2022 4:54:05 AM,https://nvclstore.z8.web.core.windows.net/NT/8573742_TPCRD065B.zip
NT,MRB1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8423209_MRB1,-12.9043731,131.6365225,0.000,377.000,6/23/2022 5:03:26 AM,https://nvclstore.z8.web.core.windows.net/NT/8423209_MRB1.zip
NT,SAH1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8423214_SAH1,-12.6331746,132.60317081,0.000,501.300,6/23/2022 5:00:36 AM,https://nvclstore.z8.web.core.windows.net/NT/8423214_SAH1.zip
NT,SR12RD,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/2952939_SR12RD,-22.6324,131.80511,0.000,186.000,6/23/2022 5:00:24 AM,https://nvclstore.z8.web.core.windows.net/NT/2952939_SR12RD.zip
NT,MSFDD002,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8445461_MSFDD002,-17.09556639,130.46996872,0.000,501.700,6/23/2022 5:05:23 AM,https://nvclstore.z8.web.core.windows.net/NT/8445461_MSFDD002.zip
NT,BADD002,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8470636_BADD002,-13.31951336,131.36636325,0.000,176.800,3/5/2023 11:21:11 PM,https://nvclstore.z8.web.core.windows.net/NT/8470636_BADD002.zip
NT,DD79 AL2,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8487937_DD79 AL2,-19.69934356,135.53620545,0.000,310.000,6/23/2022 4:55:58 AM,https://nvclstore.z8.web.core.windows.net/NT/8487937_DD79AL2.zip
NT,BCF SC 03,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446407_BCF SC 03,-14.87911713,134.75799473,0.000,119.950,6/23/2022 5:05:48 AM,https://nvclstore.z8.web.core.windows.net/NT/8446407_BCF_SC_03.zip
NT,MSFDD001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8445457_MSFDD001,-17.047838,130.44279233,0.000,504.700,6/23/2022 5:01:04 AM,https://nvclstore.z8.web.core.windows.net/NT/8445457_MSFDD001.zip
NT,Y206RD,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/4036862_Y206RD,-22.61092,131.98149,0.000,226.450,6/23/2022 5:04:20 AM,https://nvclstore.z8.web.core.windows.net/NT/4036862_Y206RD.zip
NT,NTGS00/1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/2232704_NTGS00/1,-19.86021224,136.82702868,0.000,672.500,6/23/2022 4:53:56 AM,https://nvclstore.z8.web.core.windows.net/NT/2232704_NTGS00_1.zip
NT,ARDD0001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8636108_ARDD0001,-11.88688035,133.12739808,0.000,258.500,6/23/2022 4:54:13 AM,https://nvclstore.z8.web.core.windows.net/NT/8636108_ARDD0001.zip
NT,East Mereenie 4,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446884_East Mereenie 4,-24.031083,131.631291,0.000,2667.000,6/23/2022 5:02:53 AM,https://nvclstore.z8.web.core.windows.net/NT/8446884_East_Mereenie_4.zip
NT,ECD11,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/1113664_ECD11,-22.33272,131.45412,0.000,103.500,6/23/2022 4:56:23 AM,https://nvclstore.z8.web.core.windows.net/NT/1113664_ECD11.zip
NT,NGDD13,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8434848_NGDD13,-22.308289,131.578196,0.000,100.800,6/23/2022 4:56:50 AM,https://nvclstore.z8.web.core.windows.net/NT/8434848_NGDD13.zip
NT,R27ARD18,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8418582_R27ARD18,-19.94844115,133.64492724,0.000,409.000,6/23/2022 4:55:37 AM,https://nvclstore.z8.web.core.windows.net/NT/8418582_R27ARD18.zip
NT,11CPD004,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8440731_11CPD004,-23.76688,136.85358,0.000,658.500,3/5/2023 11:21:03 PM,https://nvclstore.z8.web.core.windows.net/NT/8440731_11CPD004.zip
NT,Y201RD,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/3997378_Y201RD,-22.66607,132.39629,0.000,153.000,6/23/2022 4:54:14 AM,https://nvclstore.z8.web.core.windows.net/NT/3997378_Y201RD.zip
NT,URAPUNGA_6,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446461_URAPUNGA_6,-14.741943,134.533611,0.000,422.800,6/23/2022 4:55:06 AM,https://nvclstore.z8.web.core.windows.net/NT/8446461_URAPUNGA_6.zip
NT,MURD013,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/7963228_MURD013,-17.91259,136.30473,0.000,400.400,6/23/2022 4:55:13 AM,https://nvclstore.z8.web.core.windows.net/NT/7963228_MURD013.zip
NT,GRNT-79-4,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/1319602_GRNT-79-4,-16.99319,136.30191,0.000,275.000,6/23/2022 5:03:54 AM,https://nvclstore.z8.web.core.windows.net/NT/1319602_GRNT_79_4.zip
NT,DD84GI3,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8418293_DD84GI3,-19.58769151,134.40047621,0.000,240.000,6/23/2022 5:04:49 AM,https://nvclstore.z8.web.core.windows.net/NT/8418293_DD84GI3.zip
NT,Walton 2,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8423309_Walton 2,-15.931863,133.667893,0.000,1014.000,6/23/2022 5:04:02 AM,https://nvclstore.z8.web.core.windows.net/NT/8423309_Walton_2.zip
NT,ARDD0002,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8636109_ARDD0002,-11.88638441,133.13014383,0.000,275.100,7/31/2023 7:13:57 AM,https://nvclstore.z8.web.core.windows.net/NT/8636109_ARDD0002.zip
NT,81NB1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8423148_81NB1,-22.74856616,131.93426632,0.000,149.500,2/12/2024 11:03:14 PM,https://nvclstore.z8.web.core.windows.net/NT/8423148_81NB1.zip
NT,Undandita 1A,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8440854_Undandita 1A,-23.711913,131.934063,0.000,1201.250,6/23/2022 5:02:14 AM,https://nvclstore.z8.web.core.windows.net/NT/8440854_Undandita_1A.zip
NT,KJCD 168,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446754_KJCD 168,-22.682494,136.24554428,0.000,710.100,6/23/2022 4:54:12 AM,https://nvclstore.z8.web.core.windows.net/NT/8446754_KJCD168.zip
NT,Manbulloo S1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446303_Manbulloo S1,-14.92767489,132.2684194,0.000,1236.000,6/23/2022 5:03:18 AM,https://nvclstore.z8.web.core.windows.net/NT/8446303_Manbulloo_S1.zip
NT,Lamont Pass 3,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446690_Lamont Pass 3,-16.761162,136.230466,0.000,1275.200,6/23/2022 5:07:09 AM,https://nvclstore.z8.web.core.windows.net/NT/8446690_Lamont_Pass_3.zip
NT,WWD001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8308312_WWD001,-19.43313261,133.65893317,0.000,236.800,6/23/2022 5:04:06 AM,https://nvclstore.z8.web.core.windows.net/NT/8308312_WWD001.zip
NT,McA20,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/2827251_McA20,-15.5856,135.96566,0.000,430.000,6/23/2022 4:58:51 AM,https://nvclstore.z8.web.core.windows.net/NT/2827251_McA20.zip
NT,D006,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8440745_D006,-14.33336,130.89329,0.000,222.000,6/23/2022 4:56:49 AM,https://nvclstore.z8.web.core.windows.net/NT/8440745_D006.zip
NT,MURD012,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/7963224_MURD012,-17.98091,136.16347,0.000,342.100,6/23/2022 5:02:18 AM,https://nvclstore.z8.web.core.windows.net/NT/7963224_Murd012.zip
NT,LWDDH02,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/7963406_LWDDH02,-17.96606948,133.63855249,0.000,111.000,6/23/2022 5:00:52 AM,https://nvclstore.z8.web.core.windows.net/NT/7963406_LWDDH02.zip
NT,URAPUNGA_1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446441_URAPUNGA_1,-14.16659,133.83333,0.000,269.300,6/23/2022 5:03:12 AM,https://nvclstore.z8.web.core.windows.net/NT/8446441_URAPUNGA_1.zip
NT,D009,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8440753_D009,-14.27456,130.87077,0.000,288.000,6/23/2022 5:03:27 AM,https://nvclstore.z8.web.core.windows.net/NT/8440753_D009.zip
NT,DD87SG4,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/3127583_DD87SG4,-23.30855245,134.23264946,0.000,101.500,6/23/2022 4:59:35 AM,https://nvclstore.z8.web.core.windows.net/NT/3127583_DD87SG4.zip
NT,82/1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/1654228_82/1,-16.15886,135.3015,0.000,569.000,6/23/2022 4:55:35 AM,https://nvclstore.z8.web.core.windows.net/NT/1654228_82_1.zip
NT,RNRCD029,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8635603_RNRCD029,-12.85611275,131.49561829,0.000,244.400,6/23/2022 4:54:31 AM,https://nvclstore.z8.web.core.windows.net/NT/8635603_RNRCD029.zip
NT,Alexander 1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446266_Alexander 1,-15.16911,134.855921,0.000,685.000,6/23/2022 4:54:23 AM,https://nvclstore.z8.web.core.windows.net/NT/8446266_Alexander_1.zip
NT,Lady Penrhyn 2,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446286_Lady Penrhyn 2,-15.081893,133.99704,0.000,449.000,6/23/2022 5:05:00 AM,https://nvclstore.z8.web.core.windows.net/NT/8446286_Lady_Penrhyn_2.zip
NT,Bullo River 1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446298_Bullo River 1,-15.59526,129.631241,0.000,970.000,6/23/2022 5:05:25 AM,https://nvclstore.z8.web.core.windows.net/NT/8446298_Bullo_River_1.zip
NT,MURD007,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/7963430_MURD007,-17.63306,136.59296,0.000,180.500,6/23/2022 5:00:09 AM,https://nvclstore.z8.web.core.windows.net/NT/7963430_MURD007.zip
NT,HED003,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8418597_HED003,-12.8412,133.45081,0.000,443.800,6/23/2022 5:00:15 AM,https://nvclstore.z8.web.core.windows.net/NT/8418597_HED003.zip
NT,NB16DD018,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8458260_NB16DD018,-16.41385157,135.91569533,0.000,404.400,6/23/2022 5:05:47 AM,https://nvclstore.z8.web.core.windows.net/NT/8458260_NB16DD018.zip
NT,NTGS99/1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8440925_NTGS99/1,-22.820437,137.406481,0.000,608.600,6/23/2022 4:59:15 AM,https://nvclstore.z8.web.core.windows.net/NT/8440925_NTGS99_1.zip
NT,RN38461,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446673_RN38461,-12.09987546,134.89270247,0.000,123.000,6/23/2022 5:05:59 AM,https://nvclstore.z8.web.core.windows.net/NT/8446673_RN38461.zip
NT,NGDD14,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8434820_NGDD14,-22.30669891,131.58375729,0.000,100.600,6/23/2022 4:55:35 AM,https://nvclstore.z8.web.core.windows.net/NT/8434820_NGDD14.zip
NT,WRDD0132,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8446858_WRDD0132,-11.69701889,133.09901369,0.000,375.700,6/23/2022 4:54:31 AM,https://nvclstore.z8.web.core.windows.net/NT/8446858_WRDD0132.zip
NT,ECD12,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/1113668_ECD12,-22.37914,131.33847,0.000,175.800,6/23/2022 4:57:12 AM,https://nvclstore.z8.web.core.windows.net/NT/1113668_ECD12.zip
NT,Tempe Vale 1,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8440861_Tempe Vale 1,-24.011918,131.309349,0.000,1200.660,6/23/2022 4:54:01 AM,https://nvclstore.z8.web.core.windows.net/NT/8440861_TempeVale1.zip
NT,TCD3001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8434913_TCD3001,-12.55870898,133.07626196,0.000,337.000,6/23/2022 5:05:08 AM,https://nvclstore.z8.web.core.windows.net/NT/8434913_TCD3001.zip
NT,NGDDH001,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8440760_NGDDH001,-22.43234,130.68328,0.000,67.000,6/23/2022 4:59:27 AM,https://nvclstore.z8.web.core.windows.net/NT/8440760_NGDDH001.zip
NT,NGDD12,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8434844_NGDD12,-22.30672565,131.57526859,0.000,216.400,6/23/2022 5:00:24 AM,https://nvclstore.z8.web.core.windows.net/NT/8434844_NGDD12.zip
NT,NGDD7,http://geology.data.nt.gov.au/resource/feature/ntgs/borehole/8434824_NGDD7,-22.30301624,131.57861554,0.000,53.600,6/23/2022 4:57:33 AM,https://nvclstore.z8.web.core.windows.net/NT/8434824_NGDD7.zip
